Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Swords cafe,"Shop no 15, Belapur Sun City, 16/17/18, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8879501111,4.3,579,"restaurant, cafe, point_of_interest, food, establishment",19.007778599999998,73.0355866,localisy000011,ChIJ4z2wJ5rD5zsR6vsqASM5HGc,photos\localisy00011_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Chaai Centre Café & Co-working,"Shop No-14, Mayuresh Cosmos, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.3,1218,"cafe, tea_house, brunch_restaurant, coworking_space, event_venue, food_store, service, association_or_organization, store, restaurant, point_of_interest, food, establishment",19.0158989,73.04145489999999,localisy000012,ChIJ0_28N1PC5zsRgkCAoNLwXfA,photos\localisy00012_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Blue Tokai Coffee Roasters | Belapur,"Shop No - 6, 7, 8, Progressive Sea Lounge, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9717767143,4.3,518,"coffee_shop, cafe, coffee_roastery, food_store, store, point_of_interest, food, establishment",19.006535,73.032786,localisy000013,ChIJlQuB5DjD5zsRFk4bLXC4mzY,photos\localisy00013_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
The Bellpepper Cafe,"Shop No.8, Ground Floor, Sun City CHS, Plot No.63, Sector No. 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8451064999,4.6,79,"cafe, point_of_interest, food, establishment",19.0075566,73.0353212,localisy000014,ChIJRw7BzZzD5zsRgCCBa8y2ni8,photos\localisy00014_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Canvas Bistro Bar,"7, Uran Rd, Nilgiri Gardens, Ekta Vihar, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,7595959339,4.3,1415,"bistro, restaurant, point_of_interest, food, establishment",19.0247752,73.028018,localisy000015,ChIJUfi2N7DD5zsR_0BqVGt5s7E,photos\localisy00015_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Cafe Crew,"Shop No 19, Vishnu Complex, Plot no 36, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9930429191,4.7,236,"restaurant, point_of_interest, food, establishment",19.009829699999997,73.0313779,localisy000016,ChIJwzLY9QrD5zsRQC1tae4aTAk,photos\localisy00016_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Bahaana,"Citi Tower, plot 55, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8928264122,4.3,679,"restaurant, point_of_interest, food, establishment",19.009960799999998,73.0333244,localisy000017,ChIJv4_dYhbD5zsROa38oHnSKf0,photos\localisy00017_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
AurumKrave,"Shop no.24, Sai Vihar CHS, Plot No. 78-80, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9004185811,4.8,67,"restaurant, cafe, point_of_interest, food, establishment",19.0085209,73.03725740000002,localisy000018,ChIJXx9uh-nD5zsRhWcSyOrZ2Gw,photos\localisy00018_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Erba Restaurant and Cafe,"Shop no. 4, Progressive Sea Lounge CHS, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9320206060,4.4,379,"restaurant, italian_restaurant, point_of_interest, food, establishment",19.006658899999998,73.0326876,localisy000019,ChIJv7tsjsbB5zsRfRMdaByW2pk,photos\localisy00019_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
"Mantoou The Asian Bistro, CBD-Belapur","Shop No,4, Preogressive's, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9769226855,4.6,711,"restaurant, point_of_interest, food, establishment",19.012629099999998,73.03649,localisy000020,ChIJcZrC8b3D5zsR3p5eJPE7LfQ,photos\localisy00020_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
THE BAR STOCK EXCHANGE - CBD Belapur,"Off Palm Beach Rd Shop No 1,2,4 To 45, PLOT NO 51, Thapar Complex, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9170391703,4.2,4113,"bar_and_grill, bar, restaurant, point_of_interest, food, establishment",19.0095509,73.033051,localisy000021,ChIJsegloBzD5zsR00b_0YxvAMI,photos\localisy00021_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Pop Tate's Belapur,"Shop No 1 & 2, Plot No: 7, Arenja Chambers - II Premises Co-operative Society Ltd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8976953813,4.4,1270,"italian_restaurant, restaurant, point_of_interest, food, establishment",19.0114043,73.0335607,localisy000022,ChIJOw-aSOzD5zsREfQok5ChrHQ,photos\localisy00022_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Gracias Granny Mexican Cafe,"Shop 33 and 34, Sun City Building, Plot 62, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,7021215011,4.7,1926,"mexican_restaurant, catering_service, cafe, food_delivery, service, restaurant, point_of_interest, food, establishment",19.0085025,73.0354979,localisy000023,ChIJB5c2O5PD5zsRRUx0Ba0NV4c,photos\localisy00023_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Café Coffee Day,"Ground Floor, Chawala Plaza, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.2,745,"cafe, coffee_shop, sandwich_shop, meal_takeaway, pastry_shop, dessert_shop, bakery, confectionery, food_store, store, restaurant, point_of_interest, food, establishment",19.017142,73.0445002,localisy000024,ChIJCbHds1PC5zsRxNEZxvz--fg,photos\localisy00024_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Sadda Punjab | Best restaurant in navi mumbai,"Hilton Towers, Shop No. 014, Plot 66, Sector 11 Road, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,7217219449,4.1,1080,"restaurant, pakistani_restaurant, fine_dining_restaurant, north_indian_restaurant, indian_restaurant, point_of_interest, food, establishment",19.0138335,73.0379858,localisy000025,ChIJT9OwfivD5zsRE1MoBDd8xgs,photos\localisy00025_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Chaayos Cafe At CBD Belapur Mumbai,"Shop No.3, Ground Floor, Suncoast Co-op.Hsg.Socy., Plot No.27 at, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.2,114,"cafe, coffee_shop, food_store, store, point_of_interest, food, establishment",19.0061401,73.0324175,localisy000026,ChIJK_u8XwDD5zsR5J2eGbmtjys,photos\localisy00026_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Chapter,"Shop No.17, Ground Floor, Citi Tower, Plot no-55, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9321270803,4.2,158,"restaurant, point_of_interest, food, establishment",19.009902999999998,73.033378,localisy000027,ChIJexvrKkzD5zsRVFhdXLLCXiI,photos\localisy00027_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Birista The family Restaurant,"Belapur Sun City, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,7208144024,4.4,98,"family_restaurant, restaurant, point_of_interest, food, establishment",19.007904200000002,73.0352759,localisy000028,ChIJp3G_dADD5zsRcqhBeUWQlvI,photos\localisy00028_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Sammy Sosa,"Shop No 7 & 8, Mahavir Icon, Plot No. 89 & 90, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,7400226363,4.4,5046,"mexican_restaurant, bar, restaurant, point_of_interest, food, establishment",19.0102095,73.0372624,localisy000029,ChIJAQDAWarD5zsRYbaqg5A4kBg,photos\localisy00029_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Ayame,"shop no-7,1st floor, Sai Sagar Complex, plot no-69, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9967933447,4.6,553,"restaurant, point_of_interest, food, establishment",19.0112071,73.0349956,localisy000030,ChIJ-1oPbWLD5zsRU2NuCyyNVj8,photos\localisy00030_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Keo cafe,"Shop No. 1, Mayuresh Cosmos CHS, Plot No. 37, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,5,12,"cafe, point_of_interest, food, establishment",19.0159324,73.0415055,localisy000031,ChIJwWqKl5DD5zsRG153UmTAsfU,photos\localisy00031_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
MAHINDKAR CAFE HOUSE,"Shop no 12, Punit Tower, Plot no 31, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8779202049,4.8,70,"coffee_shop, breakfast_restaurant, tea_store, cafe, food_store, store, restaurant, point_of_interest, food, establishment",19.0164013,73.0426351,localisy000032,ChIJDznFfcHD5zsRcFfLb1m_Hn4,photos\localisy00032_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Fusion Grill Dine & Lounge,"Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8928308034,4.2,2037,"bar_and_grill, bar, restaurant, point_of_interest, food, establishment",19.0184404,73.0436057,localisy000033,ChIJ____L1PC5zsRJ6v-77eRBbI,photos\localisy00033_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Parsik Adda,"Parsik Hill Rd, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8779045043,4.2,595,"cafe, point_of_interest, food, establishment",19.023741899999997,73.0317748,localisy000034,ChIJ2f5MAAHD5zsR5_exhDItIsI,photos\localisy00034_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Starbucks,"Shop No 4, Trishul Goldmine, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.6,1764,"coffee_shop, snack_bar, cafe, meal_takeaway, food_store, store, restaurant, point_of_interest, food, establishment",19.0114587,73.0348626,localisy000035,ChIJ41uj8RnD5zsRelGt_xrczqs,photos\localisy00035_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Tyde Cafe,"222F+MP6, Sector 32, Seawoods, Navi Mumbai, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,3.5,141,"cafe, point_of_interest, food, establishment",19.0011796,73.02456769999999,localisy000036,ChIJY2V7BADD5zsRhG7_dke9sUU,photos\localisy00036_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
"Theobroma Bakery and Cake Shop - CBD Belapur, Navi Mumbai","Shop No 1/16, Shiv Darshan Building, Plot 1, A & B Wings CBD Belapur Sector No 15, 0ff, Palm Beach Rd, opp. to I.E.I INSTITUTE, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8182881881,4.1,364,"bakery, pastry_shop, dessert_shop, confectionery, food_store, store, point_of_interest, food, establishment",19.012524,73.036936,localisy000037,ChIJZxAVAFvD5zsRD2fAPmJLgHo,photos\localisy00037_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Hilltop Cafe,"Shop no.11, Uphill from Apollo Hospital, 12/13, Parsik Hill, Sector 30, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3.9,162,"cafe, point_of_interest, food, establishment",19.0237891,73.03185549999999,localisy000038,ChIJP_9JK2fD5zsRTe9OmTz7n2A,photos\localisy00038_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Panache,"Shop No. 5, Shah Prima, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8291671234,4.5,144,"coffee_shop, cafe, food_store, store, point_of_interest, food, establishment",19.0298105,73.06520019999999,localisy000039,ChIJH4V59azD5zsR8UGYZzwvjEE,photos\localisy00009_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Anna Dosa Cafe,"Shop 26, NBC Complex, Plot 43, Belapur East, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9326398797,4.2,555,"south_indian_restaurant, indian_restaurant, restaurant, point_of_interest, food, establishment",19.0167576,73.03931450000002,localisy000040,ChIJ56GNb2TD5zsRW4hWXac1ygs,photos\localisy00040_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
AFC CAFE,"Shop no, House no. 735, 01, Agroli Village Rd, Agroli, Sector 29, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9594839789,5,12,"cafe, food, point_of_interest, establishment",19.0189974,73.0366473,localisy000041,ChIJKz0cNSrD5zsRUKSE535F8KU,photos\localisy00041_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Cafeee vadakkam,"Vindhya commercial premises coperative society, shop no 6, and 26, plot no 1, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8318448115,4.3,12,"cafe, food, point_of_interest, establishment",19.0215006,73.0179993,localisy000042,ChIJF2byNdnD5zsRf6pUrkw-GqY,photos\localisy00042_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
West 1 - The Park,"The Park, 1, Sector 10, CBD Belapur, Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.2,809,"buffet_restaurant, breakfast_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",19.024531,73.036644,localisy000043,ChIJaZaLh7PD5zsRP_-1za3t7QY,photos\localisy00043_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
China Bistro Belapur,"Shop - 9 & 10, Mahavir Icon, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.5,1185,"chinese_restaurant, asian_restaurant, vegetarian_restaurant, family_restaurant, chinese_noodle_restaurant, restaurant, food, point_of_interest, establishment",19.0102537,73.0372845,localisy000044,ChIJTbnaJX_D5zsRGWs52gM9JsE,photos\localisy00044_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Cafe Monza,"Bhoomi Heights, WING-A, Kharghar Station Rd, विंग F, सेक्टर 8, खारघर, पनवेल, महाराष्ट्र 410210, India",,Kharghar,Panvel,Maharashtra,410210,9022224253,4.3,4564,"cafe, coffee_shop, breakfast_restaurant, food_store, store, restaurant, food, point_of_interest, establishment",19.0320564,73.06698709999999,localisy000045,ChIJh0PUST7C5zsRmDhA5i_3Y6E,photos\localisy12666_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Vintage Coffee Cafe,"Shop No. 2/3, Beverly Park, Plot No.20, near Palm Beach Road, Sector No.6, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.7,726,"coffee_shop, tea_store, brunch_restaurant, breakfast_restaurant, cafe, food_store, store, restaurant, food, point_of_interest, establishment",19.0438127,73.0089639,localisy000046,ChIJNUNmCwDD5zsRXRYuqJEF0FM,photos\localisy00046_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
"Huyen, South East Asian","Shop no 5, Progressive Sea Lounge chs, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.5,233,"restaurant, food, point_of_interest, establishment",19.0066146,73.0326898,localisy000047,ChIJw61Dt3PD5zsReYebUGj-rkE,photos\localisy00047_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Eat Eat Repeat,"Shop 30, Sun City CHS, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9322123351,4.7,84,"cafe, food, point_of_interest, establishment",19.0083228,73.0356137,localisy000048,ChIJR30K0yvt5zsRa3TsdJQYXZ0,photos\localisy00048_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Nityanand Lunch Home,"Shop Number 7 Plot, 44, Sai Chambers, opp. Idbi Bank, beside HDFC Bank, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.1,875,"restaurant, food, point_of_interest, establishment",19.0162282,73.0396976,localisy000049,ChIJT7Pn2qzD5zsR9anCWVh5-9A,photos\localisy00049_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Center Point/ J9 Lounge,"Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8356990636,4.1,325,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",19.0183148,73.04377099999999,localisy000050,ChIJw5-kWVLC5zsRF1KjW6hWc00,photos\localisy00050_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Hangout Fine Dine Bar,"31, & 32, Sector 11, CBD Belapur, Mumbai, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3.9,157,"fine_dining_restaurant, vegan_restaurant, pizza_restaurant, vegetarian_restaurant, meal_takeaway, family_restaurant, chinese_restaurant, fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.0156699,73.0406892,localisy000051,ChIJkSIWyqzD5zsRe6ALr_MYh64,photos\localisy00051_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Aqua,"West 1 - The Park, 1, Nirmaladevi Marg, Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.2,205,"bar, lounge_bar, pub, night_club, restaurant, food, point_of_interest, establishment",19.0250831,73.0368854,localisy000052,ChIJlf4PhrPD5zsRZlgRJXRcKsQ,photos\localisy00052_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
SAFFRON -Multi Cuisine Restaurant,"Hotel Krishna Avtar, Palm Beach Rd, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8286858746,4.5,269,"family_restaurant, restaurant, food, point_of_interest, establishment",19.0128949,73.038204,localisy000053,ChIJeaBZCYbD5zsRjNG-eYNfTYU,photos\localisy00053_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Krishna Lunch Home,"Shop No. 9,10,11, Plot No. 58, Sakal Bhavan Rd, near Sakal Bhavan, Belapur East, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9137091831,3.9,977,"seafood_restaurant, breakfast_restaurant, family_restaurant, restaurant, food, point_of_interest, establishment",19.016035499999997,73.03884479999999,localisy000054,ChIJcSvg5KzD5zsRpZDYyvGlfEc,photos\localisy00055_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Snooze House Navi Mumbai,"Snooze House, 11, Turning Point, next to Apollo Hospitals, Sector 23, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,8591189238,4.5,548,"hotel, lodging, restaurant, food, point_of_interest, establishment",19.0220254,73.0284635,localisy000055,ChIJKejQQh3D5zsR9yJHFrOjby4,photos\localisy08791_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
J 9 Sports Bar,"229V+8FP, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.1,509,"bar, restaurant, food, point_of_interest, establishment",19.018328399999998,73.0437109,localisy000056,ChIJyberWVLC5zsRSRZ_l4mpH-Y,photos\localisy00057_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Chai Sutta Bar | CBD Belapur,"Shop no. 7, Chai Sutta Bar, Maruti Tower CHS, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3.9,55,"cafe, coffee_shop, tea_store, food_store, store, food, point_of_interest, establishment",19.0149468,73.0422288,localisy000057,ChIJ-e1AdADD5zsR0OgxD6vulV0,photos\localisy00058_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Dishoom Cafe,"Shop No.2, Sector No. 2, A-1-6/9, Varsha Smruti, opp. Mango Garden, Sector 2, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,9653452240,5,2,"cafe, ice_cream_shop, meal_takeaway, dessert_shop, confectionery, food_store, store, restaurant, food, point_of_interest, establishment",19.027552,73.0405929,localisy000058,ChIJfblzbBvD5zsRJt_3KWQm_9k,photos\localisy00059_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
Honey Bee Cake Cafe,"Shop no A, 1/10, Sector 2, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",,CBD Belapur,Navi Mumbai,Maharashtra,400614,7387439403,4.5,16,"bakery, food_store, store, food, point_of_interest, establishment",19.027886,73.0402301,localisy000059,ChIJPQXdhtnD5zsRlHvmtBKeN-s,photos\localisy00060_1.jpg,,,,,Food & Restaurants,Cafes,CBD Belapur
