Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Katty'z,"Shop no 5, Shah Royal Building, opp. Glomax Mall, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9082582785,4.3,158,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.0301092,73.0652078,localisy010991,ChIJE5A2aeLD5zsRciA89UMPUUE,photos\localisy00475_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Gazebo Restaurant,"Shop Number 4,5,6, Mannan colony Taloja, Bharat Rice Mill, MH SH 76, Mannan colony, Taloja Panchanand, Sector 40, Near, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9029777333,4.1,943,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",19.0700278,73.0881252,localisy010992,ChIJFVHDU_3B5zsRHd-8irGFh_o,photos\localisy00476_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
EL-TACOS,"Shop No 2 /3, Shah royale, opp. of glomax mall, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7777047461,4.7,3745,"mexican_restaurant, restaurant, food, point_of_interest, establishment",19.030162699999998,73.06503219999999,localisy010993,ChIJr7WhPzfD5zsR310CXv2Cegc,photos\localisy00477_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Chinese Hub,"34J5+PP5 Cluster_panvel_107, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7518524640,3.8,17,"chinese_restaurant, restaurant, food, point_of_interest, establishment",19.0817285,73.10932489999999,localisy010994,ChIJDw3HYQDr5zsRj9FioIRKRcU,photos\localisy00481_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Payal Mantra Restaurant,"shop no 1, Hari Nivas, plot no 3A, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8104134379,4.2,12,"chinese_restaurant, restaurant, food, point_of_interest, establishment",19.070883,73.09743999999999,localisy010995,ChIJu2zfcwfr5zsRUnOzX5z_5JI,photos\localisy00482_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Krish Chinese Corner,"Shop no 12, City Height, Plot No 8, Sector 19, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7208322544,4,3,"chinese_restaurant, restaurant, food, point_of_interest, establishment",19.0707179,73.0957019,localisy010996,ChIJB9nYPuDD5zsR7fx3AyICXFc,,,,,,Food & Restaurants,Street Food,Taloja
National Restaurant (Taloja Old Biryani House),"Taloja Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8828711130,4.2,2226,"fine_dining_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",19.070289199999998,73.0906159,localisy010997,ChIJC1po0wfq5zsRWFOB9CpCXPo,photos\localisy00486_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Sania Caterers,"Shop No 3, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7800920050,3,2,"vegetarian_restaurant, restaurant, food, point_of_interest, establishment",19.067278200000004,73.1144113,localisy010998,ChIJJ8rsCafr5zsRjrZt2kiIPzY,photos\localisy00488_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Cravecourt26,"D Mart Rd, opp. to Millennium Empire, Sector 15, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8657185788,5,26,"food_court, food, point_of_interest, establishment",19.0429247,73.0771357,localisy010999,ChIJ00tTpVLD5zsRswsGrPEPHmk,photos\localisy00490_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
A1 Seekh Paratha Mumbai,"Shop No.6, Manna Colony Rice Mill, Mannan colony, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7710855548,4.8,5,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",19.0701851,73.0890769,localisy011000,ChIJf7cinMHr5zsRVlcOVJBRN7k,photos\localisy00495_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Coastal Village Fine Dine,"Plot No 124/125/126, Bhel Naka Road, near BH Petrol Pump, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.3,13,"seafood_restaurant, restaurant, food, point_of_interest, establishment",19.0709424,73.1368609,localisy011001,ChIJbxIXm9Xr5zsRHdjPhK7h8Pc,photos\localisy00496_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Patil Snacks center wada pav misal,"33GV+Q7P, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.6,5,"indian_restaurant, restaurant, food, point_of_interest, establishment",19.0769727,73.0932157,localisy011002,ChIJsyCPqnPr5zsRoRIxjFxtPTY,photos\localisy00499_1.jpg,,,,,Food & Restaurants,Street Food,Taloja
Homemade cakes and more by Komal Mehra,"Sector 35G, Sector 35I, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9653636302,5,31,"bakery, food_store, store, food, point_of_interest, establishment",19.0702961,73.06980949999999,localisy011003,ChIJAyJzuQ_B5zsRQv9h2ltHHnQ,photos\localisy10113_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Baking Fresh by Teju,"Plot No, 33CH+G5G Vishwa Hans, 7 & 7A, Sector 35D, SEC-35D, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7887616694,4.9,94,"cake_shop, dessert_shop, bakery, confectionery, manufacturer, food_store, wholesaler, store, point_of_interest, food, establishment",19.0714003,73.0779464,localisy011004,ChIJUW1vqSLB5zsRWt4Np2tcfbg,photos\localisy00523_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Faredoon's,"18, Neelkanth Heights Co-Op Housing Society, Plot No.43A, 44A, Sector 16, Kalamboli, Roadpali, Navi, Panvel, Mumbai, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,50,"bakery, food_store, store, point_of_interest, food, establishment",19.039777,73.1021159,localisy011005,ChIJz3j1Omvp5zsRLcp38S5a8VQ,photos\localisy00069_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Geetbakes,"Chamunda Elite, plot no 18, Sector 6, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,5,23,"bakery, food_store, store, point_of_interest, food, establishment",19.0225699,73.09474329999999,localisy011006,ChIJRZkVUfjp5zsRIwD6E8HBjBk,photos\localisy12790_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Mamata homemade bakery,"401, Atria, Marathon Nexzone, Panvel, Kolkhepeth, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9545527308,5,44,"bakery, food_store, store, point_of_interest, food, establishment",18.9659452,73.126063,localisy011007,ChIJSUCEhlvn5zsRZOnMTnanhbk,photos\localisy10100_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Rutu's Cakes,"Matruprerana chs . room no A,wing 302,pl.no. 14,sec_24, behind mgm hospital, Sector 24, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9167910043,5,103,"cake_shop, bakery, meal_takeaway, dessert_shop, confectionery, wholesaler, manufacturer, food_store, store, restaurant, food, point_of_interest, establishment",19.012356699999998,73.102668,localisy011008,ChIJWXz9g0fH5zsRcomBL6zFmQk,photos\localisy10149_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
The Cakesana,"Greenwood Estate Phase -1, Flat No. 201, Wing D5, Taloja, Hedutane, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9076069381,5,57,"bakery, cake_shop, shipping_service, meal_takeaway, wholesaler, manufacturer, food_store, store, restaurant, food, point_of_interest, service, establishment",19.058783899999998,73.138475,localisy011009,ChIJnWeV-zXp5zsRZMFdlQj0wCs,photos\localisy00544_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
House of Cakes,"Keystone Bellista, Ranjanpada, Sector 27, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9867793975,5,1,"bakery, food_store, store, food, point_of_interest, establishment",19.0580963,73.0816495,localisy011010,ChIJ8UDqdAjD5zsRaDP-rTNKlO8,photos\localisy00547_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Joie The Bake Bistro,"Joie- the bake bistro, shop 4, Kasturi CHS, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8828125544,4.7,33,"bakery, food_store, store, food, point_of_interest, establishment",19.0350015,73.0721715,localisy011011,ChIJ26f8GLzD5zsRWtLcROoVlXk,photos\localisy00549_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Faredoon's,"Shop no 1, Bhoomi Tower CHS, Plot No 28, Sector 4, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8355914874,4.8,358,"bakery, food_store, store, food, point_of_interest, establishment",19.0342068,73.0638805,localisy011012,ChIJb4Pal8zD5zsRudLShj4ExL0,photos\localisy00550_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Ziva's Kitchen,"Sector 7, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9082239403,5,21,"bakery, food_store, store, food, point_of_interest, establishment",19.0346367,73.06635299999999,localisy011013,ChIJFde3IrXD5zsR-7bkyt_iqcI,photos\localisy00553_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Joshith's Tasty Delights,"40,42, Tharwani Rosabella, SKYLINE PEARL, plot no 39, Sector 35D, Sector 34C, Kutak Bandhan, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,5,57,"bakery, food_store, store, food, point_of_interest, establishment",19.0726898,73.07578889999999,localisy011014,ChIJdaj_luvB5zsRXk1bUD-dbCc,photos\localisy00555_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
CHEF LIGHT CAKE BAKING MATERIAL SHOP ROADPALI,"Phoenix Heights, 9, Roadpali Rd, Sector 17, Kalamboli, Taloja, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9987778047,5,1,"pastry_shop, cake_shop, bakery, dessert_shop, confectionery, home_goods_store, wholesaler, manufacturer, food_store, supplier, store, food, point_of_interest, establishment",19.0412072,73.0932775,localisy011015,ChIJ8zu8KQDp5zsRuHkz_xexWw8,photos\localisy00104_1.jpg,,,,,Food & Restaurants,Home Bakers,Taloja
Devilicious Foods,"Shop No 9, Polaris Hospital, Plot 19c, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7021731451,4.7,20,"restaurant, point_of_interest, food, establishment",19.0492937,73.07005629999999,localisy011016,ChIJ61owkNTD5zsRZP-zbJ2KFds,photos\localisy13312_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
The Smokey 0203 Engine,"opp. to Zudio Studio, Sector-10, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,3.9,34,"food_court, point_of_interest, food, establishment",19.002801899999998,73.1256152,localisy011017,ChIJm_OQ_eHp5zsRTNNfLyRJgzY,photos\localisy10156_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Momos corner The Food Truck,"opposite orange medical, Roadpali, Sector 20, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9987078722,5,118,"fast_food_restaurant, restaurant, point_of_interest, food, establishment",19.0368399,73.0926636,localisy011018,ChIJL6v38Vzp5zsRxCzF82fBky0,photos\localisy10166_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Swad on wheels,"Swad on wheels food truck, near D Mart Road, opp. Amarante, Sector 14, Kalamboli, Panvel, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8286119465,4.7,21,"fast_food_restaurant, restaurant, point_of_interest, food, establishment",19.0376908,73.1021325,localisy011019,ChIJEY8nM0Hp5zsRhrwL49r-hDg,photos\localisy10162_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Burnout Shawarma food Truck,"2445+GV8, Sector - 1, Khanda Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9920716469,3.8,10,"chicken_restaurant, restaurant, point_of_interest, food, establishment",19.0062849,73.1096926,localisy011020,ChIJE7RQVgDp5zsRMA3LDVUmTFg,photos\localisy10165_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Tim’s wagon,"Tim’s wagon, near Kharghar Gram Vikas Bhavan, Sector 21, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.9,19,"restaurant, point_of_interest, food, establishment",19.0516026,73.06559949999999,localisy011021,ChIJZUOVV-rD5zsRlUBuZX6nvxE,photos\localisy13322_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Momos On Wheelzzz,"Shop no-04, Momos On Wheelzzz, Indrayani Garden, Thakur Niwas, Sec No-16, D Mart Rd, Roadpali, Kalamboli, Navi, Panvel, NAVI MUMBAI, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7304179203,4.9,158,"fast_food_restaurant, restaurant, point_of_interest, food, establishment",19.0404755,73.1021337,localisy011022,ChIJ26kLXjrp5zsR8G0fYHQg6iI,photos\localisy00035_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Salimar Parking Lot Taloja,"336W+67M, National Highway, 4, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9729642261,3.7,116,"parking_lot, parking, transportation_service, point_of_interest, service, establishment",19.060576599999997,73.09567969999999,localisy011023,ChIJt4XebwLq5zsRa16fEHde6Xk,photos\localisy00587_1.jpg,,,,,Food & Restaurants,Food Trucks,Taloja
Al-Dhijaj - Chicken Shop - Halal,"Shop 4, Sector-5, Petali, Plot No. 20, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8296883965,5,2,"food_store, store, food, point_of_interest, establishment",19.082251499999998,73.0941351,localisy011024,ChIJDzRcDwDr5zsRU7-xNWsWAAU,photos\localisy10227_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Mahakali Chicken Centre ( REAL CHICKEN ),"Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,2,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.0789066,73.1092326,localisy011025,ChIJXcfobADr5zsRfdHfj10KArE,photos\localisy10217_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Licious Processing Center - Mumbai,"35H2+GWJ, Taloja, Vavanje, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.4,121,"food_store, store, food, point_of_interest, establishment",19.0802774,73.14831629999999,localisy011026,ChIJ_Z1_rzXr5zsRgG6NlXWpfHw,photos\localisy00594_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
SHAKIL MUTTON SHOP AND CHICKEN SHOP,"Plot no 588A, gaon, in front of gram Panchayat, Navde, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7039321292,5,1,"food_store, store, food, point_of_interest, establishment",19.049350399999998,73.1012777,localisy011027,ChIJifF-95fp5zsRe2jxIco6PiU,photos\localisy00595_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
New star mutton shop,"339R+887, Aqsa Masjid Rd, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9821531502,,,"butcher_shop, wholesaler, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.0683459,73.0908716,localisy011028,ChIJK5w8QQDr5zsRSKmI6Yfx090,photos\localisy00597_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Deepaan Foods Pvt Ltd,"M 24, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9323568251,5,10,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.0811433,73.1422832,localisy011029,ChIJbSgHuJLr5zsRuBiW4IAc30o,,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Tawa fry Chicken Fish,"33FX+5JF, Taloja Metro Rd, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,3.7,3,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.072926,73.09904399999999,localisy011030,ChIJofjkIgDr5zsRErv6v8lCKvY,photos\localisy00599_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
AQUIB BEEF SHOP,"Shop No 3, Aqsa Masjid Rd, near NOMANI MASJID, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9082475607,5,3,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.0674516,73.09067689999999,localisy011031,ChIJ0yKZSuHr5zsRmxSuwulrLGI,,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Fruit Chicken and Vegetables Market,"छत्रपती शिवाजी महाराज चौक, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.0704135,73.10042539999999,localisy011032,ChIJwUd_AADr5zsRE8JCRHygCsc,,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Ramjan Chicken Shop,"shop no 1, Petali, Taloja Panchanand, Padghe, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7710896787,5,2,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.079967,73.0911897,localisy011033,ChIJy-jRgDPp5zsRflwUZJNAn9Y,photos\localisy00602_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Waqqas Chicken & Vegetable shop/ وقّاص چکن اور سبزی شاپ,"D 13, Mannan colony, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8082719594,3.8,16,"market, grocery_store, food_store, store, restaurant, food, point_of_interest, establishment",19.070187,73.0881441,localisy011034,ChIJdUUZ_Afq5zsRW1_EiaKMEUY,photos\localisy00603_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
AAMHI PHALTANKAR MUTTON SHOP,"Shop No 01, By D, Mat Road, Roadpali, Kalamboli, Panvle, Nere, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7021231345,4.3,32,"butcher_shop, manufacturer, food_store, store, food, point_of_interest, service, establishment",19.0394017,73.0977192,localisy011035,ChIJ54IkTMPp5zsRtVBbcoqBDKE,photos\localisy00262_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
7 star chicken shop,"SHOP. NO. 07, सेक्टर 10E, रोडपाली, GAO, पनवेल, महाराष्ट्र 410218, India",,Roadpali,Panvel,Maharashtra,410218,7392898066,5,2,"chicken_restaurant, ranch, farm, manufacturer, restaurant, food, point_of_interest, service, establishment",19.0409334,73.1021339,localisy011036,ChIJwxdiK37p5zsRqL-rKl0BsiQ,photos\localisy10184_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
KGN CHICKEN TRADING,"857, Patil Wadi rd, Taloja, Wadi, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9372474303,4.7,3,"wholesaler, ranch, farm, manufacturer, food, point_of_interest, service, establishment",19.0793441,73.1476697,localisy011037,ChIJ08Ey_O_r5zsRELGpuc6YSuU,photos\localisy10214_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Motiram Poultry Farm,"333X+HRF, Mumbra Bypass Rd, Mumbra, Taloja, Thane, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9930700425,3.7,24,"restaurant, food, point_of_interest, establishment",19.0539418,73.09954119999999,localisy011038,ChIJj0hxAPrp5zsRUYqwkw3V0hM,photos\localisy00607_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Daniyal Chicken,"Daniyal Chicken Fish Market, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8850344751,5,7,"restaurant, food, point_of_interest, establishment",19.069917999999998,73.0899735,localisy011039,ChIJwyxjppnr5zsR_2SnZ4kgIjA,photos\localisy00608_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Garib Nawaz Chicken Shop,"Shop No 1, Jay Ganesh Bldg, Plot No 20, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7700996558,5,2,"butcher_shop, food_store, store, manufacturer, food, point_of_interest, service, establishment",19.073412599999997,73.1030977,localisy011040,ChIJl4dGl63r5zsRtIjzluwEAl8,photos\localisy00610_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Garib Nawaz Chicken Shop,"Shop No 1, Shai Sarah Pride, Taloja Phase 1 Rd, opposite Unique Mobile, Petali, Taloja Panchanand, Sector 10, Taloja, Navi Mumbai, Thane, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8652204864,,,"butcher_shop, food_store, store, manufacturer, food, point_of_interest, service, establishment",19.077402199999998,73.0922812,localisy011041,ChIJARypwgvq5zsRYkaChNXXons,,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Licious Kharghar Sector 12,"Shop no- 21 & 22, Ground Floor, Tulsi Mangal Co-operative Society, Plot No 51, Near Shilpa Circle, Opp.CIFS Road, Sector No. 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.8,596,"butcher_shop, market, supplier, wholesaler, food_store, store, manufacturer, food, point_of_interest, service, establishment",19.047479799999998,73.0667986,localisy011042,ChIJN6__-0vD5zsRMU-adKVn-eg,photos\localisy03909_1.jpg,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
Kalamboli Mutton Market,"24H2+JR4, Sector 4E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9324359983,4.3,6,"butcher_shop, market, food_store, store, manufacturer, food, point_of_interest, service, establishment",19.0290109,73.1020875,localisy011043,ChIJhSX_-8Tp5zsRCRaflMFmLOY,,,,,,Food & Restaurants,Meat & Poultry Shops,Taloja
