Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Raigad District Primary School,"23XX+JXW, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"primary_school, school, educational_institution, point_of_interest, establishment",19.049117199999998,73.0999415,localisy012653,ChIJ4ZfUBfDp5zsR39i71iaT65Q,photos\localisy04007_1.jpg,,,,,Education & Training,Schools,Taloja
D A P Public School,"Shop No 1 At Post Tondare Tel Panvel, Dist, near Hanuman Mandir, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"school, educational_institution, point_of_interest, establishment",19.077026399999998,73.12765279999999,localisy012654,ChIJLyzwJ4br5zsRpIholdg6_2k,photos\localisy04008_1.jpg,,,,,Education & Training,Schools,Taloja
Vishwajyot High School in Kharghar | Navi Mumbai,"Vishwajyot High School, Plot No -77, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7208918933,,,"primary_school, secondary_school, school, educational_institution, child_care_agency, point_of_interest, service, establishment",19.052691499999998,73.07275849999999,localisy012655,ChIJlcHBOpPD5zsRC2w2wz1qtX4,photos\localisy04009_1.jpg,,,,,Education & Training,Schools,Taloja
Ideal Academy,"9, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Sector 14, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7312617500,,,"school, educational_institution, point_of_interest, establishment",19.0773892,73.0933282,localisy012656,ChIJ___v-Qvq5zsRHfIJaka78qs,,,,,,Education & Training,Schools,Taloja
Bumble kids,"Arihant Anaika 4, Back gate,koynawele Ghotkamp, Taloja Phase-2, 410208, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9372384349,5,26,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",19.081926499999998,73.1119015,localisy012657,ChIJ88QeAdDr5zsRiHMTKjsXn70,photos\localisy04011_1.jpg,,,,,Education & Training,Schools,Taloja
Ramsheth Thakur College of Commerce & Science,"Sector-33, Plot No.1, उत्सव चौक - CISF मार्ग, Pethapada, Sector 27, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7303601555,4.2,445,"university, educational_institution, point_of_interest, establishment",19.063314800000004,73.0786021,localisy012658,ChIJMX1YgvnB5zsR3LSCTsbYJa0,photos\localisy04014_1.jpg,,,,,Education & Training,Colleges,Taloja
Balasaheb Thackeray Law College,"33FW+FH7, Sector 17, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7208270100,4.1,82,"educational_institution, point_of_interest, establishment",19.0736533,73.09643179999999,localisy012659,ChIJI-ZmaAnq5zsRDHTMXmtYkgE,photos\localisy04015_1.jpg,,,,,Education & Training,Colleges,Taloja
B. K. PATIL INSTITUTE OF PHARMACY,"Taloja Phase 1 Rd, Sector 17, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8788387473,4.2,60,"university, educational_institution, point_of_interest, establishment",19.0737572,73.096547,localisy012660,ChIJl7-em7_r5zsRRCVLM76rH3k,photos\localisy04016_1.jpg,,,,,Education & Training,Colleges,Taloja
Ramsheth Thakur Higher Secondary Vidyalaya Kharghar,"Plot no.1, Pethapada, Sector 33, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8591889257,4.8,101,"university, educational_institution, point_of_interest, establishment",19.063420999999998,73.0786104,localisy012661,ChIJOVN9nnzB5zsRDOP_wm9ZwBk,photos\localisy04017_1.jpg,,,,,Education & Training,Colleges,Taloja
Disha Computer Institute Taloja | Data analytics | Accounting | Full stack | Programming language | Animation & AutoCAD,"Dev Ratna Building, Shop No-5, Plot No-100, Sector-14, 1, near B.K. Patil College, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9152426333,4.8,165,"educational_institution, point_of_interest, establishment",19.0762891,73.09357849999999,localisy012662,ChIJaxXsCyfr5zsRervVWCDC8Gc,photos\localisy17236_1.jpg,,,,,Education & Training,Colleges,Taloja
A.D. MHATRE JUNIOR COLLEGE AND I.T.I NAVADE,"24X2+58R, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,2,"university, educational_institution, point_of_interest, establishment",19.052960400000003,73.1005718,localisy012663,ChIJCcKiNibp5zsRl49_S-o2OPo,,,,,,Education & Training,Colleges,Taloja
B.k. patil junior collage,"33GR+8RG, Phase 1 Main Rd, Sector 11, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,3.2,5,"university, educational_institution, point_of_interest, establishment",19.0758226,73.09207359999999,localisy012664,ChIJ91RQrj3r5zsRzi4ZJjr0xvo,photos\localisy04022_1.jpg,,,,,Education & Training,Colleges,Taloja
Share market Classes at Taloja Phase 2,"3492+2CG, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.1,12,"university, educational_institution, point_of_interest, establishment",19.067569,73.1010664,localisy012665,ChIJOczEDgDr5zsR0xJh_bJ6WYc,,,,,,Education & Training,Colleges,Taloja
Darul Uloom Islamia Arabia Taloja,"Taloja taluka:, dist:, Mannan colony, Taloje Panchanand, Sector 40, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9769069460,4.7,17,"educational_institution, university, point_of_interest, establishment",19.0695402,73.08818269999999,localisy012666,ChIJT4oU8nTr5zsR_1_cark8m98,photos\localisy04024_1.jpg,,,,,Education & Training,Colleges,Taloja
S.M.D.L College-Shikshan Maharshi Dadasaheb Limaye College,"24H3+5J8, Railway Quarters, Sector 3, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,3.7,76,"university, educational_institution, point_of_interest, establishment",19.0279056,73.1040912,localisy012667,ChIJnbS2ucXp5zsR0MQ2C7IXAmM,photos\localisy03824_1.jpg,,,,,Education & Training,Colleges,Taloja
SVKM's NMIMS,"Plot No. 2, near Pethpada Metro Station, Pethapada, Sector 33, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.3,299,"university, educational_institution, point_of_interest, establishment",19.064614700000003,73.077738,localisy012668,ChIJKw4zLfrB5zsRp8tKsn73jfs,photos\localisy04028_1.jpg,,,,,Education & Training,Colleges,Taloja
Rahul Shikshan Prasarak Mandal's Satyagraha Mahavidyalaya,"52, Supparak Bhavan, Plot No, Kesar Symphony, Sector-19, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9930958025,3.2,32,"university, educational_institution, point_of_interest, establishment",19.048541399999998,73.0770726,localisy012669,ChIJVVVV5QTC5zsROsmEJmC9hdE,photos\localisy04029_1.jpg,,,,,Education & Training,Colleges,Taloja
LAW COLLEGE UPKENDRA TALOJA,"33GR+8RJ, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,1,"medical_clinic, health, point_of_interest, establishment",19.0758378,73.0920031,localisy012670,ChIJT3IWMz_r5zsRVCXJZzY6oxs,,,,,,Education & Training,Colleges,Taloja
"Techbricks Computers Taloja. Your IT career partner, best IT institute in Navi Mumbai.","Shop no 20, Shelter Riverside, Sector 14 Rd, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8097780966,4.8,96,"educational_institution, electronics_store, consultant, store, manufacturer, point_of_interest, service, school, establishment",19.075107199999998,73.0943052,localisy012671,ChIJLV6vHonr5zsRRpeJPaNUU_c,photos\localisy17238_1.jpg,,,,,Education & Training,Colleges,Taloja
Ashva Education Society,"Juhi, Niharika Mirage, near Medicover hospital, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8879699323,4.9,130,"doctor, medical_lab, medical_clinic, health, point_of_interest, educational_institution, establishment",19.036416799999998,73.0786191,localisy012672,ChIJJUrGt1XD5zsRUl3TeOsqa8c,photos\localisy04033_1.jpg,,,,,Education & Training,Colleges,Taloja
ITM-GROUP OF Institution's Kharghar (Navi Mumbai) Mumbai Maharashtra India,"Plot 25 & 26 Institutional Area, Sector 4, Kharghar, Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9136007624,3.9,178,"university, point_of_interest, educational_institution, establishment",19.0332725,73.0639935,localisy012673,ChIJ1bX5ihnC5zsRBGZBZvOIcjw,photos\localisy04035_1.jpg,,,,,Education & Training,Colleges,Taloja
KLE SOCIETY'S SCIENCE AND COMMERCE COLLEGE,"Sion - Panvel Hwy, Sector 1, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7304715365,4.3,38,"university, point_of_interest, educational_institution, establishment",19.025598499999997,73.09693,localisy012674,ChIJGbnIXKvp5zsR7MpCKOOWR9I,photos\localisy01372_1.jpg,,,,,Education & Training,Colleges,Taloja
Karnatak Lingayat Education Society,"Plot No, Karnatak Lingayat Education Society, 29, Sector 1 Rd, Khidukpada, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,3.9,435,"university, point_of_interest, educational_institution, establishment",19.026108699999998,73.0970171,localisy012675,ChIJT2qYhdrp5zsRPtZ2YmxUwXw,photos\localisy01371_1.jpg,,,,,Education & Training,Colleges,Taloja
New City International School And Junior College Of Arts Science And Commerce,"Murbi Village, Sector-19, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,3.9,23,"university, point_of_interest, educational_institution, establishment",19.0499624,73.08133699999999,localisy012676,ChIJ0eq8nQbC5zsRoYdfehgNYas,photos\localisy13786_1.jpg,,,,,Education & Training,Colleges,Taloja
K.P.C College of science and commerce,"12, Vastu Vihar, Sector 16, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7506375875,4.5,16,"university, point_of_interest, educational_institution, establishment",19.0423056,73.0821466,localisy012677,ChIJ593ulgfD5zsRmOU-PV3mgco,photos\localisy04040_1.jpg,,,,,Education & Training,Colleges,Taloja
New Sudhagad Education Societys HighSchool and Junior College,"Shop-03, Sudhagad college, Plot no- 24, opposite Kalamboli, Sector - 1, Kalamboli, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,3.8,143,"university, point_of_interest, educational_institution, establishment",19.0204713,73.1041813,localisy012678,ChIJ4cVDsM_p5zsRZB9w52PduBI,photos\localisy01368_1.jpg,,,,,Education & Training,Colleges,Taloja
ITM Business School - MBA College in Kharghar Navi Mumbai,"Plot 25 & 26, Sector 4, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7738694008,4.1,554,"university, point_of_interest, educational_institution, establishment",19.0332714,73.0639922,localisy012679,ChIJAQAAwLRnUjoREbfnnNZ-xv4,photos\localisy04042_1.jpg,,,,,Education & Training,Colleges,Taloja
Anjuman-I-Islam's Kalsekar Technical Campus,"Plot No. 2 & 3, Sector - 16, Near Thana Naka, Khandagao, New Panvel, Plot No, 2 & 3, New, near Thana Naka, Sector 16, Khanda Gaon, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8104363070,4.2,802,"university, point_of_interest, educational_institution, establishment",19.0002258,73.10462179999999,localisy012680,ChIJefH7Njro5zsRbsXoUVCQsLs,photos\localisy03823_1.jpg,,,,,Education & Training,Colleges,Taloja
DSP College of,"near Dyansadhana Jivan Kendra, Sector 9, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8858035803,3.5,25,"university, point_of_interest, educational_institution, establishment",19.0206144,73.0948409,localisy012681,ChIJtY_1R2fp5zsREe0mUuT23_4,photos\localisy16701_1.jpg,,,,,Education & Training,Colleges,Taloja
Madarsa Quadriya Alimia(Quadri Educational Welfare Society),"Shop No. 5, Taloja Phase 1 Rd, Sector 14, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9648825446,5,3,"university, point_of_interest, educational_institution, establishment",19.077269899999997,73.0941924,localisy012682,ChIJsa-00Wjr5zsRSmoJy2H_RC8,photos\localisy04045_1.jpg,,,,,Education & Training,Colleges,Taloja
Aditya Birla Science and Technology Company Private Limited,"Plot No. 1 & 1- A/1, MIDC Taloja, Taluka Panvel, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.5,178,"research_institute, point_of_interest, establishment",19.057929299999998,73.1048702,localisy012683,ChIJpY5We_bp5zsRzSn4uIJA9BE,photos\localisy04047_1.jpg,,,,,Education & Training,Colleges,Taloja
Success Coaching Classes Taloja,"Office No.1 2 3 4, Shankeshwar shraddha plot no.4 , sector 9, near Sector 9 Garden, opposite Ammar residency, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9769412081,4.8,233,"educational_institution, consultant, health, point_of_interest, service, establishment",19.0783179,73.0938374,localisy012684,ChIJvw57dQzq5zsR6D0AUlk42po,photos\localisy04048_1.jpg,,,,,Education & Training,Colleges,Taloja
SAI ENTEPRISES,"SHOP NO 27, S M TULIP, near RTO GROUND, Koyana Velhe, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9702050560,4.9,80,"point_of_interest, service, educational_institution, establishment",19.0756352,73.1092558,localisy012685,ChIJA20lRx3r5zsRfrWqABBsk4w,,,,,,Education & Training,Colleges,Taloja
Unique Tutorials,"Shop 2, Building 9, Unique Tutorials, Marwa CHS, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8692857087,4.9,53,"point_of_interest, establishment",19.069498,73.10090989999999,localisy012686,ChIJ2SuXD_br5zsRTy1134XCndY,photos\localisy04062_1.jpg,,,,,Education & Training,Colleges,Taloja
AnEva Institute,"SHOP NO. 11, SIRVI PARADISE, PLOT NO. 06, Sector 20, Taloja Panchanand, Taloja Phase 2, Taloja, navi mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9022779444,5,42,"point_of_interest, establishment",19.0687505,73.0972755,localisy012687,ChIJj362_1zr5zsRgwrdfmr6Fjk,photos\localisy04064_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Locus Coaching Classes,"Plot No.19, Shiv Corner, Sector 09, Taloja Phase 1 Rd, behind Panchnand Heights, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9022664794,4.9,177,"point_of_interest, establishment",19.0776583,73.0937757,localisy012688,ChIJAYfvEcHr5zsRTRD3AAh3Ntk,photos\localisy04066_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Lakshya Tutorials,"flat no 102, Lakshya chs, Plot no 67, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7977029084,5,30,"point_of_interest, educational_institution, establishment",19.0702991,73.0986935,localisy012689,ChIJ0coUqi7r5zsRSw7qwozVKKs,photos\localisy04067_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Ambition Tutorial Coaching Classes,"Shop no 3, Moonlight Homes, opposite Om Sai Sweetssector 2, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8655596077,5,41,"point_of_interest, establishment",19.079191299999998,73.09050119999999,localisy012690,ChIJUzZqb_Xr5zsRBN0olZRq5j8,photos\localisy04068_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
"Shaheen Academy, Navi Mumbai","Thakur Crown, Plot No. 26, 1, opposite Elite Public School, Sector 11, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,8,"point_of_interest, establishment",19.0761337,73.0921108,localisy012691,ChIJzZag3JHr5zsRM83qoWZYa-o,photos\localisy04069_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
SURYA ACADEMY,"Surya Academy , PLOT NO OFFICE NO. 1, 10, plot, AMAR PREM CHS Sec, 95a, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8850788256,4.8,19,"point_of_interest, establishment",19.0793316,73.0921267,localisy012692,ChIJy4qrm5br5zsRKPE1wWc4OkE,photos\localisy04071_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Sky classes,"Shop no. 9, Vinayak Amrut, Plot No.6, Sector 18, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7808495213,5,10,"point_of_interest, establishment",19.0712942,73.0959839,localisy012693,ChIJvazFGKXr5zsRtVtEJ3aDAB0,photos\localisy04072_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
KALBHOR PATTERNS coaching institute,"First floor, plot no:87c, sec:23, phase 2, Vinayak Chhaya, near Pendhar Metro Station, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7977579740,3.9,7,"point_of_interest, establishment",19.0717349,73.0988696,localisy012694,ChIJIU81zcnr5zsR_6NMT6N2Aq0,photos\localisy04073_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Eminence Classes,"EMINENCE CLASSES MARIYA APARTMENT 105 SECTOR 11 PLOT No. 39 NEAR PETHALI TALOJA METRO STATION Sector 11, Taloja Panchanand, Taloja, phase1, Petali, Taloja Panchanand, panvel, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9082931204,4.9,46,"point_of_interest, establishment",19.0749835,73.0916381,localisy012695,ChIJVWHLdXDr5zsRTuxbYC2ak6A,photos\localisy04074_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
"Meritorious Tutorials - IIT-JEE, NEET-Medical and ICSE, CBSE & State Board (9th,10th,11th & 12th)","Ghot Rd, near to Arihant Anaika, Koyana Velhe, Ghotkamp Koyana Vele, Taloja Phase2, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,21,"consultant, point_of_interest, service, educational_institution, establishment",19.0826201,73.110131,localisy012696,ChIJiTyZU7fr5zsRHk0GgfBTIXg,photos\localisy04075_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Swajay Classes,"Navi, PLOT NO.- 33, Shop no.1, Panvel, Villa, 33, Chandar, Road, Navde, Taloja, Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9737077531,4.9,15,"point_of_interest, establishment",19.0508261,73.1034403,localisy012697,ChIJvw0JzPHp5zsRvOe_lzgszlM,photos\localisy26247_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
VIJAYSHREE Tutorials,"Shop No: 3 Geetanjali Avenue, Plot no. 35, Phase II, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7276838077,4.9,18,"point_of_interest, establishment",19.0578969,73.1068837,localisy012698,ChIJCxjgj8jA5zsR_lB7BWh9NXU,photos\localisy04078_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Brilliance Edutech,"Shop No -02, Om Sai Apeksha, Sec-02, Taloja Phase 1 Rd, near Electricity office, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7045559117,5,16,"point_of_interest, establishment",19.0819376,73.0910434,localisy012699,ChIJ6y0xup7D5zsRq-7rZlUfxWM,photos\localisy04079_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
Shreeja ARTS AND COACHING CLASSES,"riddhi siddhi samurdhhi, 2, Navde, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,3,2,"point_of_interest, educational_institution, establishment",19.0497005,73.1014999,localisy012700,ChIJgTZl0n_p5zsRx82rNfJaJfY,photos\localisy04080_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
AURA ACADEMY,"Flat no . 201, A wing, Maruti Crescent Building, opp. bikaner sector 14, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7208509231,4.8,16,"point_of_interest, establishment",19.0382906,73.1001763,localisy012701,ChIJcbQdY9vp5zsRjCiaxaz7pbY,photos\localisy01383_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
"VAC -Taloja-IIT JEE, NEET, Olympiad, Home Tutor, Foundation & Repeater Batches, Medical Entrance, JEE MAINS, NDA PREPARATION","Pratima Gold, Siddhi Vinayak Homes, Koyana Velhe, Taloja Phase 2, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8652826970,5,1,"point_of_interest, establishment",19.076897499999998,73.1129658,localisy012702,ChIJPWOq3orr5zsR0dtWH4bjIHw,photos\localisy04082_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
SS Commerce Classes Taloja,"ground floor shop no 03, Marwah building L10, sector 22, taloja phase2, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,3,"point_of_interest, establishment",19.0629661,73.11986809999999,localisy012703,ChIJqy98L5fr5zsRUrBqApvOvVY,photos\localisy04083_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
SV BRILLIANCE ACADEMY,"Room no.606, E-04, swapnsagar, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8779746407,5,1,"point_of_interest, establishment",19.0630113,73.120891,localisy012704,ChIJLYd-ebvr5zsR7gzSQ4ZURFw,photos\localisy04084_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
MJ Sir's Eternals Academy,"Plot 78, near Pendhar Metro Station, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9545548280,5,5,"educational_institution, consultant, point_of_interest, service, establishment",19.0698523,73.0992502,localisy012705,ChIJsX4cP07r5zsRWiMTy5Hm5Aw,,,,,,Education & Training,Coaching Institutes,Taloja
INSPIRE ACADEMY - SSC CBSE TUITION CLASSES,"Flat No. 202, A wing Maruti Crescent Building opp Pam Vihar Hotel Sector 14, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9082656984,4.9,152,"educational_institution, point_of_interest, establishment",19.0384237,73.10026739999999,localisy012706,ChIJPfb0s7Xp5zsRMI-WHKxfLgA,photos\localisy03952_1.jpg,,,,,Education & Training,Coaching Institutes,Taloja
