Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Dr. Pillai's Prohealth Physiotherapy Clinic,"Shop number 19, Shri Niketan Bldg, opposite Mahatma school, Sector - 1 Khanda Colony, opposite Mahatma School Road, Sector - 1, Greater Khanda, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9819633434,4.9,619,"medical_clinic, health, point_of_interest, establishment",19.008146999999997,73.1092812,localisy019322,ChIJrc_3bjbo5zsRq-NYctxpUqw,photos\localisy00610_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Health Care Centre - Panchakarma and Physical Therapy Centre in panvel,"Shop No10, Shreeji Palm Tower , Plot No76, Sector 22, Phase II, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,4.8,15,"health, point_of_interest, establishment",19.0145838,73.09940069999999,localisy019323,ChIJ97HhGI7p5zsRjZlmbqDO9tQ,,,,,,Health & Medical,Physiotherapy,Kamothe
"Dr.Mamta Sahoo–Specialised Advanced Physiotherapy-Knee,Spine & Neuro specialist,Prenatal rehab,Ozone&Regenerative Therapy","Shop no. 1, neelgiri heights, 2/6, Takka Rd, near fitness on gym, Old Panvel, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9969078400,4.9,845,"physiotherapist, health, point_of_interest, establishment",18.9841697,73.1179396,localisy019324,ChIJTU5-b1Pp5zsR-yi6m2BXb8s,photos\localisy00607_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
MGM College Of Physiotherapy,"410206, MGM Campus, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8879948943,3.6,84,"university, educational_institution, point_of_interest, establishment",19.017014,73.103261,localisy019325,ChIJXdjo88zp5zsRTs-SCjZ3dMg,photos\localisy13683_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
"SHRIHARI General Practice, and Physiotherapy clinic - Supriya CHS","surpriya CHS , shop no. - 13, Sector 18, plot no. 31, Moral Villa Society, New Panvel, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,5,13,"physiotherapist, health, point_of_interest, establishment",19.0140094,73.0895919,localisy019326,ChIJfU6D5zrp5zsRTBlTsIGTQ0Y,photos\localisy13687_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Purna Physiotherapy Clinic,"Shop No. 6, Gurudeo Co-Operative Housing Society, Plot No. 27, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9821698678,5,5,"hospital, health, point_of_interest, service, establishment",19.0162242,73.0952899,localisy019327,ChIJjQ93WdPp5zsRV521lRccU0M,photos\localisy13688_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Dr. Ashlesha G. (Physiotherapist),"Sector 20, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,5,1,"physiotherapist, health, point_of_interest, establishment",19.0158985,73.09617659999999,localisy019328,ChIJQ8c98J3p5zsRr4Eg0i3z9M8,,,,,,Health & Medical,Physiotherapy,Kamothe
Ingole's Physiotherapy Clinic and Rehabilitation Center,"Row house, number 1, suyash CHS, Plot no 2, Vijay Rd, opposite of shabri hotel, Sector 2, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7666908123,4.9,449,"physiotherapist, medical_clinic, doctor, service, health, point_of_interest, establishment",19.000022899999998,73.11797109999999,localisy019329,ChIJX8aKc2vo5zsRAQEuLH7mluw,photos\localisy00606_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Dr Prashant Rai,"Shop no 24, shubh home chs, Plot no 78, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8850988223,4.8,205,"medical_clinic, doctor, health, point_of_interest, establishment",19.0517859,73.0712987,localisy019330,ChIJQ9SBaajD5zsRltaQYCjk6R0,photos\localisy13696_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Dr chitra physiotherapy clinic,"Shop no6, plot no 68, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8356886622,5,16,"medical_clinic, health, point_of_interest, establishment",19.0523362,73.0715639,localisy019331,ChIJTVyFELHD5zsRd1IlULCfjqE,photos\localisy13700_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Dr. Tanaji Mote Physiotherapist,"plot _13, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,,,"physiotherapist, health, point_of_interest, establishment",19.0226151,73.0873431,localisy019332,ChIJbe6NNoXD5zsREWeulkFViU0,photos\localisy13701_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Gentle Physiotherapy Clinic,"Shop No - 01, CHS. LTD, Zion Mount IV, Plot no 45, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8591904876,5,9,"physiotherapist, health, point_of_interest, establishment",19.0217071,73.0882792,localisy019333,ChIJjyKwlm-x5zsRRG52m1cUzRE,photos\localisy13702_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
Pisces Physiotherapy and rehabilitation centre,"238W+JJX, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,7045654365,,,"physiotherapist, health, point_of_interest, establishment",19.016622299999998,73.0966019,localisy019334,ChIJHaISLwDp5zsRudyX7moFwd0,photos\localisy13706_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
"Altius Physiotherapy, Wellness & Rehab","Shop No 16, Ground Floor, The Pacific, business park, plot no 229, opp. Shilp Chowk, Block G, Sector 13, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7777026354,5,7,"physiotherapist, health, point_of_interest, establishment",19.046865999999998,73.0701813,localisy019335,ChIJPVY6A7PD5zsRMkAw0xWmgzs,photos\localisy13707_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
"Dr. Shailendra Kumar Physiotherapy Clinic - Best Physiotherapist in Kharghar, Navi Mumbai, Physiotherapy Center in Kharghar","Arm Enclave Apartment, Navrang Rd, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9820966872,4.6,21,"physiotherapist, medical_clinic, doctor, health, point_of_interest, establishment",19.0363002,73.0642087,localisy019336,ChIJnZz_qRfC5zsRZBrXYvLaJuI,photos\localisy13711_1.jpg,,,,,Health & Medical,Physiotherapy,Kamothe
NAAD EYE CARE,"Sector 12, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,7977845995,5,32,"store, health, service, point_of_interest, establishment",19.019047,73.0883315,localisy019337,ChIJO_hpWgDp5zsR7lMjD8FJSvA,photos\localisy13720_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Shree Sai Drishti Clinic,"First, Plot 3A, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8691884740,3,1,"medical_clinic, health, point_of_interest, establishment",19.0219572,73.0916683,localisy019338,ChIJodE0sizp5zsRRIWFrhBhTUA,photos\localisy13721_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Lenskart.com at Kamothe (First Lens Replacement Free),"Shop No 3, Ambe Sharddha, CHS, Kamothe Marg, Jui-Kamothe Sector - 36, Sector 34, Kamothe, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9821311593,4.8,3532,"medical_clinic, store, health, service, point_of_interest, establishment",19.023393000000002,73.09119640000002,localisy019339,ChIJG8cKTRPp5zsRUIAFr7cjtk0,photos\localisy05221_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Purohit Hospital,"BLOCK-C, Prem Amber, Manas Complex Rd, सेक्टर 16, कामोठे, पनवेल, महाराष्ट्र 410209, India",,Kamothe,Panvel,Maharashtra,410209,9819750771,4.5,35,"medical_clinic, doctor, health, point_of_interest, establishment",19.015905999999998,73.0896747,localisy019340,ChIJgQmcCdXp5zsRYddWaXsCSUk,photos\localisy13727_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
vogue eye care,"shop no 1 sec 16, plot no 15, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9022223050,3,2,"store, point_of_interest, establishment",19.014715,73.092316,localisy019341,ChIJy6guaQLp5zsRlsp9FFmQ-WA,photos\localisy00722_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Energize Vision,"Sector 16, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9004653039,,,"medical_clinic, health, point_of_interest, establishment",19.0157025,73.0910948,localisy019342,ChIJlwHiAY3p5zsRJH50aKVGUqQ,photos\localisy13742_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Ghag Opticians,"Shop no 12, Shivleela Complex, Kamothe Marg, Sector 6A, Kamothe, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9892739259,4.9,181,"service, health, store, point_of_interest, establishment",19.025664,73.0935818,localisy019343,ChIJw_vC99np5zsRNEKhjrWksI8,photos\localisy05213_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Vaishnav Eye Care and Medical Centre,"128, 1st, near Shivaji Maharaj Statue, MCCH Society, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8692953553,5,108,"hospital, physiotherapist, medical_clinic, doctor, service, health, store, point_of_interest, establishment",18.9869859,73.112693,localisy019344,ChIJlT0ZwXjp5zsRhHCORq5DxsE,photos\localisy00669_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Arya Optics,"Shop Number 10, Madhuram Complex, Plot Number 76/77, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8356824124,4.8,8,"health, store, point_of_interest, service, establishment",19.014743799999998,73.09263589999999,localisy019345,ChIJ-zMCl9Tp5zsRJoO92My9pJs,photos\localisy13762_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Alpha Eye Care,"Shop no.2, Narmada Smruti bldg, Pardeshi Ali, Maharana Pratap Road Near savarkar Chowk, Old Panvel Land mark, opposite N connect Homopathy Clinic, Manek Nagar, HOC Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7718066272,5,1,"health, store, point_of_interest, service, establishment",18.9917841,73.1095866,localisy019346,ChIJZaAhvGTp5zsR0HCMlkxLssY,photos\localisy00684_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Total vision care,"Next enclave, bldg, shop no 6, 410206, Khanda Colony, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9820481963,,,"health, store, point_of_interest, service, establishment",19.0059895,73.10884279999999,localisy019347,ChIJ9xeSnpPp5zsR-jvGl2k8K-M,photos\localisy10673_1.jpg,,,,,Health & Medical,Eye Care,Kamothe
Ayur Scientific - Wellness and Surgical Clinic,"Shop no 1, Satyam Avenue, Plot no 4 & 5, Sector 21, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,4.9,15,"health, point_of_interest, establishment",19.012756000000003,73.0981171,localisy019348,ChIJU-cBpf3p5zsRBzm_aws3AvE,photos\localisy00745_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Vishwmangalya Ayurved Clinic,"Shop No 4 Plot No 19 Sector 19 Kamothe Navi Mumbai, Sector 19, Kamothe, Panvel, Mumbai, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9594477778,5,92,"health, point_of_interest, establishment",19.0133308,73.0912814,localisy019349,ChIJae9J09Tp5zsRlfvCheD3HBI,photos\localisy10737_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Bharat Ayurved,"Shop no. 21A, Mansarovar Complex, Mansarovar Station Rd, near Kamothe, Sector 34, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9767764731,5,26,"health, store, point_of_interest, establishment",19.0178269,73.0868478,localisy019350,ChIJB8-6JMPD5zsR6_XpJXo6xHA,photos\localisy13784_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Dr. Devkate's Ayurvedic Clinic-Arthritis|Hair Fall|Skin|Piles Specialist|Digestive|Ayurvedic doctor in Kamothe Navi Mumbai,"Shop No 01, Ganesh Chhaya, Plot No- 37, Sector 18, Kamothe, Panvel, Navi Mumbai, Mumbai, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9870540751,4.9,53,"medical_center, skin_care_clinic, doctor, medical_clinic, hospital, health, point_of_interest, service, establishment",19.0148813,73.08861019999999,localisy019351,ChIJrW3l_-rp5zsRmQY-HyTVnEI,photos\localisy00777_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Dr. Rucha Ayurved Clinic & Panchkarma Centre,"Shop No 21, Tirupati Complex, Chs, Jui-Kamothe Sector - 36, Sector 36, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9987308943,5,21,"doctor, health, point_of_interest, establishment",19.0240555,73.0916524,localisy019352,ChIJLZKMvgrp5zsRw2eEDdgoorA,photos\localisy13786_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Atharva Ayurvedic Clinic,"Shop 2,3,4, plot 19, Sector 6, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9028920154,4.1,23,"consultant, health, point_of_interest, service, establishment",19.022622,73.0946884,localisy019353,ChIJAQAA3NDp5zsRBfut9jekeWA,photos\localisy13788_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Kerala Ayurvedic Clinic,"Axis Bank Building, Shop No.5, Kamothe Marg, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9821060805,3.9,15,"massage, service, health, point_of_interest, establishment",19.0222174,73.0913575,localisy019354,ChIJf3ReA9fp5zsRcK5QP2KRPcs,photos\localisy13792_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
ELEMENTS WELLNESS AYURVEDA,"AAWAS CHS B504, Maitri Street Sector 19, Kamothe, MUMBAI410209, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9870172292,5,3,"health, point_of_interest, establishment",19.0144426,73.09390730000001,localisy019355,ChIJA1Px4jnp5zsReORchRd7z9w,photos\localisy13793_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Dr. Ravi Gupta - Ayurveda Cancer Consultant,"ALPS Centre, Shop no.: 1, Gurudeo CHS, Plot no.: 27, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9819274611,5,1,"medical_clinic, health, point_of_interest, establishment",19.0162242,73.0952899,localisy019356,ChIJ07-4Wx3p5zsRGNKlM05KXJs,photos\localisy13797_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Shree satguru ayurvedic bhandar | Ayurvedic Store | Herbal Medicine | beauty collections | Satguru Ayurvedic Hub,"Om, Shop No : 15, Shri Niketan, society, opposite Mahatma School Road, Sector - 1, Khanda Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082175785,4.8,32,"wholesaler, health, store, point_of_interest, establishment",19.0085832,73.1095093,localisy019357,ChIJqS38cTbo5zsRx25VM1v7uww,photos\localisy00752_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Shree Gajanan Ayurvedic Chikitsalay & Panchkarma Centre,"103,1st floor, Yasho anuanant soc, C.H.S, Lokmanya Tilak Road, beside Radha Hari Niwas, Old Panvel, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9657722015,4.9,206,"doctor, health, point_of_interest, establishment",18.989551,73.1091398,localisy019358,ChIJ2dADGxXo5zsRVKVo0syu3NA,photos\localisy00728_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Shree Keshari Aayurvedik Aaushadi Bhandar,"Mansarovar, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9833598649,3.2,11,"health, point_of_interest, establishment",19.0330488,73.0296625,localisy019359,ChIJJaVTh3_C5zsRFClow5nMeBo,photos\localisy13804_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Shree Ashtang Ayurvedic Clinic,"Shop No:14, TULSI HEIGHTS, Phase II, Sector 22, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8451878962,5,2,"health, point_of_interest, establishment",19.0131045,73.099696,localisy019360,ChIJYahQDzHp5zsR4BZN88TKC90,photos\localisy13806_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
KOTTAKKAL AYURVEDA PANVEL,"3, Plot No.422, opp. National Regency, Takka Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9744284966,4.7,20,"medical_center, hospital, service, health, point_of_interest, establishment",18.980689599999998,73.11858480000001,localisy019361,ChIJHRVp_7zp5zsRnyVrUYiPbLo,photos\localisy00750_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Vishwaved Ayurveda,"Plot No. 8/9, Clinic No.2, Aangan CHS, Near, Adai Lake, Sector 8, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9820576018,5,6,"health, point_of_interest, establishment",19.005373199999998,73.1223218,localisy019362,ChIJQa8Yuw3p5zsRGlISReKeFhQ,,,,,,Health & Medical,Ayurveda,Kamothe
"Madhavbaug – Ayurvedic Cardiac Care Clinic (Khanda Colony, Panvel)","1st Floor, Madhumalati Building, Plot No.32, Sector - 8 Above The Warrior Gym, Near Police stn, Khanda Colony, Sector - 8, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8828006539,5,87,"wellness_center, consultant, doctor, medical_clinic, health, point_of_interest, service, establishment",19.007149,73.110618,localisy019363,ChIJW0Cla7Lp5zsRd0rRLA-83N8,photos\localisy00761_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Dr. Mane Ayurvedic Clinic and Panchkarma Center,"Shop No. 12, Varad Vinayak Complex, opposite Gurudwara Road, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9766298234,5,21,"health, point_of_interest, establishment",19.005477900000002,73.1182255,localisy019364,ChIJZ2O7VMPD5zsRimLrnkKbi_Q,photos\localisy00743_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Yamgar Clinic,"24C3+V54, Sector 2E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8369542205,5,35,"medical_clinic, health, point_of_interest, establishment",19.0221368,73.10296079999999,localisy019365,ChIJKR6sls_p5zsRSDEnnpzQUOw,photos\localisy13818_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Dirghayu Jivitam Ayurveda panchakarma clinic,"Shop No 11, Yash complex, near आईडीबीआई बैंक, Sector 8, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9890056343,5,2,"medical_clinic, health, point_of_interest, establishment",19.0310229,73.1006593,localisy019366,ChIJI_H5nsTp5zsRZVUveC93Vqw,photos\localisy13819_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
Skin Disease treatment through Ayurveda,"Shop no 2, plot A1,shree sai sadan CHS, Sector 7 khanda colony Panvel,Dist, Sector 7, Greater Khanda, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9224301732,5,1,"health, point_of_interest, establishment",19.0103005,73.113569,localisy019367,ChIJjcOmsGrp5zsRyKQ_2B8AzTo,photos\localisy11583_1.jpg,,,,,Health & Medical,Ayurveda,Kamothe
