Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Dr ashwin bhosle aditya clinic,"shop 1, Sakhu Co-Operative Housing Society, plot 22, NERUL, behind Dhara Complex, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8108509191,4.5,19,"medical_clinic, health, point_of_interest, establishment",19.0117615,73.0119034,localisy005998,ChIJIZQUUpnD5zsRg_IG3csSk_s,photos\localisy09846_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr Shruti Kalkekar’s,"New Horizon CHS, Plot no. 1,2 & 3, near Navratna Restaurant, Sector 46, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9323112515,4.7,235,"medical_clinic, doctor, hospital, health, service, point_of_interest, establishment",19.011387,73.0147226,localisy005999,ChIJly_9-wvD5zsRjBRTCp2vjVA,photos\localisy09847_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr Tanush Shah,"Laxmi Icon, Shop no 18, Shah ENT & EYE clinic, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9619689770,4.8,224,"doctor, health, point_of_interest, establishment",19.012530299999998,73.0129011,localisy006000,ChIJHwEXY8DD5zsRf7TTTqnoohY,photos\localisy09848_1.jpg,,,,,Health & Medical,Clinics,Seawoods
DIABECARE DIABETES AND ENDOCRINE CLINIC,"Office No 3, Diabecare, Diabetes & Endocrine Clinic, Shree Ramkrishna CHS, opposite to Grand Central Mall gate, Seawoods West, Sector 40, Seawoods, w, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.9,1643,"doctor, medical_clinic, health, point_of_interest, establishment",19.0209965,73.0174401,localisy006001,ChIJNdBFAcPD5zsR8_RPmbXp8fI,photos\localisy09849_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr Pallavi Patekar,"Shop No. 4, The Signature, Sector 44 A, opposite HP Petrol Pump, Seawoods West, Nerul West, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.8,49,"doctor, health, point_of_interest, establishment",19.013213,73.0127881,localisy006002,ChIJxT209g7D5zsRNazabaRJO0U,photos\localisy09850_1.jpg,,,,,Health & Medical,Clinics,Seawoods
"Dr. Gajanan Pande - Best general surgeon in Seawoods,Navi Mumbai,Laser,Laparoscopic,Piles,Fistula,Gallbladder,varicose veins","c/o Health Plus Clinic, Ground Floor, A2, plot no 46, Shivputra Krupa CHS, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9082517939,5,72,"doctor, consultant, health, service, point_of_interest, establishment",19.013239,73.0114679,localisy006003,ChIJkQhxU73D5zsRdIBXHXC7uS0,photos\localisy09852_1.jpg,,,,,Health & Medical,Clinics,Seawoods
The Cosmetic,"Shop No. 19, SHREEJI HEIGHTS, Palm Beach Rd, Sector-46/A, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.9,345,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, establishment",19.010842,73.0118963,localisy006004,ChIJJwk6k_LD5zsRLbYtdzZAiHs,photos\localisy09853_1.jpg,,,,,Health & Medical,Clinics,Seawoods
CURA Centre,"Plot No. 1, 2, 3, New Horizon CHS, near Navratna Restaurant, Sector 46, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,4.9,185,"medical_clinic, health, point_of_interest, establishment",19.011387,73.0147226,localisy006005,ChIJOYKNCnTD5zsRxYkdPl6jEL4,photos\localisy09855_1.jpg,,,,,Health & Medical,Clinics,Seawoods
"Dr. Akash Tiwari- Best Orthopedic Doctor in Seawoods|Orthopedic Doctor Navi Mumbai|Arthritis, Surgeon,Pediatric Clinic NearMe","Shop 74, Mediva+ Kids & Orthopaedic Clinic, Akshar, SHREEJI HEIGHTS, Sector-46/A, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9820280592,5,45,"doctor, hospital, medical_clinic, health, service, point_of_interest, establishment",19.0115449,73.0131546,localisy006006,ChIJ2Wgd-i_D5zsRgYd-rfgTs2Y,photos\localisy09856_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Express Clinics Nerul Seawoods West Navi Mumbai,"Haplous healthledger- Shop No. 3/4, Ground Floor, Nr Dmart, Tricity Palacio, Seawoods West, Sector 38, Navi&nbsp, Mumbai, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,5,1,"medical_clinic, health, point_of_interest, establishment",19.0175461,73.01390560000002,localisy006007,ChIJk-eqyInD5zsR4nAGoSD3IUo,photos\localisy09859_1.jpg,,,,,Health & Medical,Clinics,Seawoods
"Dr. Aditya Davhale, Consultant Physician, MD Internal Medicine in Nerul/Seawoods, Navi Mumbai","Clinic at, Seawoods hospital, plot 21, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9960628111,5,65,"doctor, hospital, health, service, point_of_interest, establishment",19.010820499999998,73.0156939,localisy006008,ChIJz4w6o3XD5zsRqXQvtmZdMOM,photos\localisy09860_1.jpg,,,,,Health & Medical,Clinics,Seawoods
DR FIT,"Seawoods Hospital, plot no 21, Ashtagandha Society, Om Ganesh Society, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9820277055,5,83,"physiotherapist, medical_clinic, health, service, point_of_interest, establishment",19.0111058,73.0156626,localisy006009,ChIJVVI61NnD5zsRWpMg9II-aSo,photos\localisy09861_1.jpg,,,,,Health & Medical,Clinics,Seawoods
"Dr Pawar's Healthcare centre - Cardiologist in Seawoods | Thyroid & Blood Pressure Treatment, Diabetologist, Heart Disease","Tricity Palacio, Gosavi Kruhna Tandel Rd, opposite Don Bosco school, near Dmart, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8591416004,4.9,27,"medical_clinic, medical_center, doctor, hospital, health, service, point_of_interest, establishment",19.0175478,73.0139051,localisy006010,ChIJZ3zs5BrD5zsRKOGx9X7RISk,photos\localisy09862_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr. K.V Seema,"Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9833508270,4.2,68,"medical_clinic, health, point_of_interest, establishment",19.0189819,73.0189501,localisy006011,ChIJMSkVO73D5zsRbkRBoTE3tMw,photos\localisy09863_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Parveen clinic,"Siddhivinayak building,shop no.3,plot b-99 Sector 23,seawoods, Seawoods East, Nerul East, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9870312002,4.8,43,"doctor, hospital, medical_clinic, health, service, point_of_interest, establishment",19.024605899999997,73.0197886,localisy006012,ChIJzzy8oZHB5zsRzfpEYQDluvM,photos\localisy09865_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr. Satish's Clinic,"Shop no.21, Sadguru Plaza, Plot No.50, Seawoods West, Sector 40, Seawoods, W, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9867962077,4.7,3,"medical_clinic, health, point_of_interest, establishment",19.0198495,73.0163371,localisy006013,ChIJp54L2pfD5zsRkAcC01VM0yA,,,,,,Health & Medical,Clinics,Seawoods
Dermed Clinic,"Shop 5, 6 & 7 Chamunda Serene, Plot No 15, W, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9892682878,4.2,76,"doctor, health, point_of_interest, establishment",19.0182874,73.01237379999999,localisy006014,ChIJh6rpvpfD5zsRjD65W7c6nO0,photos\localisy09868_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Mother and Rhythm Clinic Seawoods,"Shop no 8, E.V Homes Orion, New Sector-50, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9321459928,5,11,"doctor, health, point_of_interest, establishment",19.0127009,73.0234854,localisy006015,ChIJ-QtTBXnD5zsRmuFXNzBQ0BA,photos\localisy09873_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr. Pendse's Speciality Clinic,"No. 5 Plot No. 103, Turbhe Store, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8080064049,4.1,44,"medical_clinic, health, point_of_interest, establishment",19.0151647,73.0228865,localisy006016,ChIJq96pgKPD5zsRfBFddJ3mbwo,photos\localisy09874_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Swastik Clinic,"New Sector-50, Sector 50, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9833555629,4.3,3,"medical_clinic, health, point_of_interest, establishment",19.016291499999998,73.0226413,localisy006017,ChIJZSeWcybD5zsRkUtwkwUHvD8,photos\localisy09876_1.jpg,,,,,Health & Medical,Clinics,Seawoods
JDK Clinic,"Shop No. 1&2, Aditya CHS, Plot No. 99, opposite SS High School, Seawoods West, Sector 44, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9870071090,5,22,"doctor, health, point_of_interest, establishment",19.015365199999998,73.0137239,localisy006018,ChIJl7XzPDPD5zsRxpHr62ESJcU,,,,,,Health & Medical,Clinics,Seawoods
Ivory Physiotherapy Clinic Nerul Navi Mumbai,"Office No, First Floor, NEELKANTH RESIDENCY, 1-6, Sector-46/A, Nerul, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8591126927,4.9,542,"physiotherapist, sports_complex, gym, consultant, sports_school, sports_activity_location, medical_clinic, health, service, point_of_interest, establishment",19.011062199999998,73.01361899999999,localisy006019,ChIJ-eAbGFfD5zsRAPOgg488J0M,photos\localisy04214_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Rainbow Speech & Health Care Clinic,"Shop 2, Venus Corner, near Apna Bazaar, New Sector-50, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,5,2,"medical_clinic, health, point_of_interest, establishment",19.0148598,73.021908,localisy006020,ChIJxyu8TQDD5zsRN3KYGZzQ1Kw,,,,,,Health & Medical,Clinics,Seawoods
Chaitanya clinic - Dr. Rahul P. Gawde,"Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9820402550,4.8,4,"medical_clinic, health, point_of_interest, establishment",19.0175751,73.013228,localisy006021,ChIJE2gl3pTD5zsRIS4wFJ4Yv-g,photos\localisy09880_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Oasis Clinic,"Shree Radha Krishna CHS,Shop.No.9,Plot No.33,Sec-42 A,Seawood, near Central Bank of India, Seawoods West, Sector 42A, Seawoods(W, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9833173664,4.4,15,"medical_clinic, health, point_of_interest, establishment",19.0157647,73.0159657,localisy006022,ChIJZ5kJsL7D5zsRM_k0P7IWZQQ,photos\localisy09882_1.jpg,,,,,Health & Medical,Clinics,Seawoods
Dr. Sanjay Dhar,"Mahavir Vihar, near Navratna Hotel, Ashtagandha Society, Om Ganesh Society, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,,3.2,11,"doctor, health, point_of_interest, establishment",19.036279,73.02611279999999,localisy006023,ChIJPexgUPPD5zsREKvGGYeYTQI,,,,,,Health & Medical,Clinics,Seawoods
"Agilus Diagnostics Dr. Phadke Labs - Sector 44A, Seawoods, Navi Mumbai | Blood Test | Full Body Checkup | Pathology Lab","Shop No 10, Laxmi Icon, Plot No 69/70, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8037840166,4.9,103,"medical_lab, doctor, medical_clinic, health, point_of_interest, establishment",19.0128041,73.0129702,localisy006024,ChIJNaE216rD5zsR9h4x9JhEWz8,photos\localisy09884_1.jpg,,,,,Health & Medical,Clinics,Seawoods
MEERA DENTAL CLINIC,"Shop 10, bhakti avenue, Plot no 3b, Sector-46/A, Sector 46, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9137904659,4.9,317,"dentist, skin_care_clinic, dental_clinic, beauty_salon, hair_care, medical_clinic, health, point_of_interest, service, establishment",19.012487099999998,73.0135234,localisy006025,ChIJw1aZNPTD5zsRJkle880DQtg,photos\localisy09886_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dentistry Complete Oral Care,"Shop No.3, Shanti Vaibhav Chs Ltd, near Dmart Seawoods, Seawoods West, Sector 42A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9920768978,4.9,477,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, service, establishment",19.0180513,73.0159895,localisy006026,ChIJc_Sm8JfD5zsRpasW9J3Hhrw,photos\localisy09888_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dentaire Smile Clinic Seawoods Navi Mumbai,"Shop no.06, Tricity Panache, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9892369485,5,73,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, service, establishment",19.0175569,73.0134286,localisy006027,ChIJI9Gj8ojD5zsRCnmiKb2PAE4,photos\localisy09889_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dental Pulse Clinic,"Shop 17 & 18, Sadguru Plaza, near Grand Central and Railway Station, Seawoods West, Sector 40, Seawoods, W, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8369240730,5,200,"dental_clinic, medical_clinic, health, point_of_interest, establishment",19.0198495,73.016337,localisy006028,ChIJR_dv2pfD5zsRJCAzV-2l__Q,photos\localisy09891_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dr Vinothini Smilekraft Dental Clinic,"Shop-4, Individual CHS, Plot-32, opp. Kendriya Vihar, Seawoods West, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9869912382,4.9,170,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, service, establishment",19.0199538,73.0145893,localisy006029,ChIJJ-zbT5bD5zsR-jul7WoqMTg,photos\localisy09892_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Age Concepts,"1st Floor, 101, Shri Ambika Niwas, Plot no 41, opposite Nexus Mall, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9860782782,4.9,237,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, establishment",19.020623699999998,73.0176875,localisy006030,ChIJB3L8_E3D5zsR8Vod_7GcJV0,photos\localisy09894_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dr. APARNA Dental Clinic,"Shop No 1 & 2, Neuron Superspeciality clinic The Signature, near HP, Petrol Pump, Seawoods West, Sector 44A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8779682180,4.8,76,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, establishment",19.0131491,73.0127234,localisy006031,ChIJq-n8YFjD5zsRTrKwnGsmOhc,photos\localisy09895_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dr. Deogire,"Shop no A 3 ,shreeji Darshan, station road, Plot no 49, Jairam Tukaram Tandel Marg, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9222122343,4.9,218,"dentist, health, point_of_interest, establishment",19.020034499999998,73.0165177,localisy006032,ChIJiSN5NLfD5zsRiCOcUwNmub0,photos\localisy09896_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dr. Archie's Dental Care & Endodontic Centre- Seawoods,"Dr. Archie's Dental Care & Endodontic Centre Shop no. 1, Shiv Niwas CHSL, Plot no. 41, Sector 44A, Seawoods, W, Seawoods West, Sector 44A, Nerul, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9326281247,5,185,"dental_clinic, medical_clinic, health, point_of_interest, establishment",19.0127612,73.01213969999999,localisy006033,ChIJ744By03D5zsRMJ4AIgtOKak,photos\localisy09897_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dentex,"Shop no 4, Yash CHS, plot no 129, near SS school, Seawoods West, Sector 44, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,7977156578,5,256,"dental_clinic, medical_clinic, health, point_of_interest, establishment",19.0157794,73.0134362,localisy006034,ChIJ4XGbcRPD5zsRAuC5k06aroM,photos\localisy09899_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
NEW SMILELINE DENTAL CARE,"shop no 73, New smileline dental care, SHREEJI HEIGHTS, Seawoods West, Sector-46/A, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9833620567,4.9,226,"dentist, doctor, health, point_of_interest, establishment",19.011044700000003,73.0123035,localisy006035,ChIJ-cvczJ7D5zsRAaAkpA94XwQ,photos\localisy09900_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
Dr Sharon's Family Dental Care,"Shop No. 11, Tricity Panache, Seawoods West, Sector 38, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,9082491485,4.9,31,"dentist, health, point_of_interest, establishment",19.0174865,73.01331189999999,localisy006036,ChIJw1k_BNfD5zsRWp778HXDjdE,photos\localisy09901_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
The Confidental clinic,"Shop no 01, seawood hospital building, plot no 21, near navratna hotel, near Sai Baba temple, Seawoods West, Om Ganesh Society, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",,Nerul,Navi Mumbai,Maharashtra,400706,8082243299,4.9,352,"dentist, health, point_of_interest, service, establishment",19.0109967,73.0157569,localisy006037,ChIJ75QTSJ_D5zsR547lbfz7eKs,photos\localisy09902_1.jpg,,,,,Health & Medical,Dental Clinics,Seawoods
